"name","taxon","phylum","source"
"Lactobacillus coryniformis","1610","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus crispatus","47770","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus curvatus","28038","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus delbrueckii","1584","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus fermentum","1613","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus gasseri","1596","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus gastricus","227942","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus helveticus","1587","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus iners","147802","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus jensenii","109790","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus johnsonii","33959","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus kalixensis","227944","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus leichmanii","28039","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus mucosae","97478","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus oris","1632","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus parabuchneri","152331","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus paracasei","1597","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus pentosus","1589","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus plantarum","1590","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus reuteri","1598","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus rhamnosus","47715","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus ruminis","1623","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus sakei","1599","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus salivarius","1624","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus saniviri","931533","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus senioris","931534","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus sharpeae","1626","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus ultunensis","227945","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus vaginalis","1633","Firmicutes","Rajilic-Stojanovic_2014"
"Pediococcus acidilactici","1254","Firmicutes","Rajilic-Stojanovic_2014"
"Pediococcus damnosus","51663","Firmicutes","Rajilic-Stojanovic_2014"
"Pediococcus pentosaceus","1255","Firmicutes","Rajilic-Stojanovic_2014"
"Leuconostoc argentinium/lactis",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Leuconostoc gelidum","1244","Firmicutes","Rajilic-Stojanovic_2014"
"Leuconostoc mesenteroides","1245","Firmicutes","Rajilic-Stojanovic_2014"
"Weissella cibaria","137591","Firmicutes","Rajilic-Stojanovic_2014"
"Weissella confusa","1583","Firmicutes","Rajilic-Stojanovic_2014"
"Weissella paramesenteroides","1249","Firmicutes","Rajilic-Stojanovic_2014"
"Lactococcus garvieae","1363","Firmicutes","Rajilic-Stojanovic_2014"
"Lactococcus lactis","1358","Firmicutes","Rajilic-Stojanovic_2014"
"Lactococcus plantarum","1365","Firmicutes","Rajilic-Stojanovic_2014"
"Lactococcus raffinolactis","1366","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus agalactiae","1311","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus alactolyticus","29389","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus anginosus","1328","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus australis","113107","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus bovis","1335","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus constellatus","76860","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus cristatus","45634","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus dysgalactiae","1334","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus equi","1336","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus equinus","1335","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus gallolyticus","315405","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus gordonii","1302","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus infantarius","102684","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus infantis","68892","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus intermedius","1338","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus lutetiensis","150055","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus mitis","28037","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus mutans","1309","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus oralis","1303","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus parasanguinis","1318","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus parauberis","1348","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus peroris","68891","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus pneumoniae","1313","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus pseudopneumoniae","257758","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus pyogenes","1314","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus salivarius","1304","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus sanguinis","1305","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus thermophilus","1308","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus thoraltensis","55085","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus uberis","1349","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus vestibularis","1343","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus viridans","78535","Firmicutes","Rajilic-Stojanovic_2014"
"Christensenella minuta","626937","Firmicutes","Rajilic-Stojanovic_2014"
"Catabacter hongkongensis","270498","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium acetobutylicum","1488","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium anorexicamassiliense",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium baratii","1561","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium beijerinckii","1520","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium botulinum","1491","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium butyricum","1492","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium cadaveris","1529","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium celatum","36834","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium chartatabidum","29356","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium chauvoei","46867","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium cochlearium","1494","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium disporicum","84024","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium fallax","1533","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium felsineum","36839","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium limosum","1536","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium malenominatum","1539","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium neonatale","137838","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium paraputrificum","29363","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium perfringens","1502","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium putrefaciens","99675","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium saccharoperbutylacetonicum","36745","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sardiniense","29369","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sartagoforme","84031","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium senegalense","1465809","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium septicum","1504","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sporogenes","1509","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium subterminale","1550","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium tertium","1559","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium tyrobutyricum","1519","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium vincentii","52704","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium budayi","83338","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium moniliforme","39489","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium multiforme","83339","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium nitritogenes","83340","Firmicutes","Rajilic-Stojanovic_2014"
"Sarcina maxima","35785","Firmicutes","Rajilic-Stojanovic_2014"
"Sarcina ventriculi","1267","Firmicutes","Rajilic-Stojanovic_2014"
"Acetanaerobacterium elongatum","258515","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerofilum pentosovorans","52787","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerotruncus colihominis","169435","Firmicutes","Rajilic-Stojanovic_2014"
"Butyricicoccus pullicaecorum","501571","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium anorexicus (Intestinimonas butyriciproducens)","1297617","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium cellobioparum","29355","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium clariflavum","288965","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium leptum","1535","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium methylpentosum","84026","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sporosphaeroides","1549","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium viride","47246","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium desmolans","39484","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium siraeum","39492","Firmicutes","Rajilic-Stojanovic_2014"
"Faecalibacterium prausnitzii","853","Firmicutes","Rajilic-Stojanovic_2014"
"Flavonifractor plautii","292800","Firmicutes","Rajilic-Stojanovic_2014"
"Gemmiger formicilis","745368","Firmicutes","Rajilic-Stojanovic_2014"
"Hydrogenoanaerobacterium saccharovorans","474960","Firmicutes","Rajilic-Stojanovic_2014"
"Oscillibacter valericigenes","351091","Firmicutes","Rajilic-Stojanovic_2014"
"Papillibacter cinnamivorans","100176","Firmicutes","Rajilic-Stojanovic_2014"
"Pseudoflavonifractor capillosus","106588","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus albus","1264","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus bromii","40518","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus callidus","40519","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus champanellensis","1161942","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus flavefaciens","1265","Firmicutes","Rajilic-Stojanovic_2014"
"Soleaferrea massiliensis","1470354","Firmicutes","Rajilic-Stojanovic_2014"
"Subdoligranulum variabile","214851","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium brachy","35517","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium saphenum","51123","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium sulci","143393","Firmicutes","Rajilic-Stojanovic_2014"
"Mogibacterium diversum","114527","Firmicutes","Rajilic-Stojanovic_2014"
"Mogibacterium neglectum","114528","Firmicutes","Rajilic-Stojanovic_2014"
"Mogibacterium timidum","35519","Firmicutes","Rajilic-Stojanovic_2014"
"Mogibacterium vescum","86333","Firmicutes","Rajilic-Stojanovic_2014"
"Anoxynatronum sibiricum","210623","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium difficile","1496","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium bartlettii","261299","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium bifermentans","1490","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium ghonii","29358","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium glycolicum","36841","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium hiranonis","89152","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium irregulare","29359","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium lituseburense","1537","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sordellii","1505","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sticklandii","1511","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium tenue","1737","Firmicutes","Rajilic-Stojanovic_2014"
"Filifactor alocis","143361","Firmicutes","Rajilic-Stojanovic_2014"
"Filifactor villosus","29374","Firmicutes","Rajilic-Stojanovic_2014"
"Peptostreptococcus anaerobius","1261","Firmicutes","Rajilic-Stojanovic_2014"
"Peptostreptococcus stomatis","341694","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus hydrogenalis","33029","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus obesiensis","1287640","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus octavius","54007","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus prevotii","33034","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus senegalensis","1288120","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerococcus vaginalis","33037","Firmicutes","Rajilic-Stojanovic_2014"
"Bacteroides coagulans","46507","Firmicutes","Rajilic-Stojanovic_2014"
"Finegoldia magna","1260","Firmicutes","Rajilic-Stojanovic_2014"
"Kallipyga massiliensis","1472764","Firmicutes","Rajilic-Stojanovic_2014"
"Parvimonas micra","33033","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus asaccharolyticus","1258","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus grossensis","1465756","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus harei","54005","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus indolicus","33030","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus lacrimalis","33031","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus obesiensis",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus senegalensis","1465757","Firmicutes","Rajilic-Stojanovic_2014"
"Peptoniphilus timonensis","1268254","Firmicutes","Rajilic-Stojanovic_2014"
"Tissierella praeacuta","43131","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerostipes butyraticus","645466","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerostipes caccae","105841","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerostipes coli","649756","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerostipes rhamnosus",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Anaerostipes hadrus","649756","Firmicutes","Rajilic-Stojanovic_2014"
"Anoxystipes contortum",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Anoxystipes fissicatena",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Anoxystipes oroticum",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Bacteroides pectinophilus","384638","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia coccoides","1532","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia faecis","871665","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia glucerasea","536633","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia hansenii","1322","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia hydrogenotrophica","53443","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia luti","89014","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia (Ruminococcus) massiliensis",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Blautia (Ruminococcus) obeum",NA,"Firmicutes","Rajilic-Stojanovic_2014"
"Blautia producta","33035","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia stercoris","871664","Firmicutes","Rajilic-Stojanovic_2014"
"Blautia wexlerae","418240","Firmicutes","Rajilic-Stojanovic_2014"
"Butyrivibrio crossotus","45851","Firmicutes","Rajilic-Stojanovic_2014"
"Butyrivibrio fibrisolvens","831","Firmicutes","Rajilic-Stojanovic_2014"
"Cellulosilyticum lentocellum","29360","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium aminovalericum","1527","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium aldenense","358742","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium asparagiforme","333367","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium bolteae","208479","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium citroniae","358743","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium clostridioforme","1531","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium glycyrrhizinilyticum","342942","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium hathewayi","154046","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium herbivorans","39479","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium hylemonae","89153","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium indolis","69825","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium lactatifermentans","160404","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium lavalense","460384","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium methoxybenzovorans","81424","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium nexile","29361","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium populeti","37658","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium scindens","29347","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium sphenoides","29370","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium symbiosum","1512","Firmicutes","Rajilic-Stojanovic_2014"
"Coprococcus catus","116085","Firmicutes","Rajilic-Stojanovic_2014"
"Coprococcus comes","410072","Firmicutes","Rajilic-Stojanovic_2014"
"Coprococcus eutactus","33043","Firmicutes","Rajilic-Stojanovic_2014"
"Dorea formicigenerans","39486","Firmicutes","Rajilic-Stojanovic_2014"
"Dorea longicatena","88431","Firmicutes","Rajilic-Stojanovic_2014"
"Dorea massiliensis","1470355","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium cellulosolvens","29322","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium eligens","39485","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium hallii","39488","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium ramulus","39490","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium rectale","39491","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium ruminantium","42322","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium ventriosum","39496","Firmicutes","Rajilic-Stojanovic_2014"
"Fusicatenibacter saccharivorans","1150298","Firmicutes","Rajilic-Stojanovic_2014"
"Hespellia porcina","180286","Firmicutes","Rajilic-Stojanovic_2014"
"Hespellia stercorisuis","180311","Firmicutes","Rajilic-Stojanovic_2014"
"Howardella ureilytica","404403","Firmicutes","Rajilic-Stojanovic_2014"
"Lachnoanaerobaculum saburreum","467210","Firmicutes","Rajilic-Stojanovic_2014"
"Lachnoanaerobaculum umeaense","617123","Firmicutes","Rajilic-Stojanovic_2014"
"Bacteroides galacturonicus","384639","Firmicutes","Rajilic-Stojanovic_2014"
"Lachnospira pectinoschiza","28052","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus rogosae","706562","Firmicutes","Rajilic-Stojanovic_2014"
"Lactonifactor longoviformis","341220","Firmicutes","Rajilic-Stojanovic_2014"
"Lachnobacterium bovis","140626","Firmicutes","Rajilic-Stojanovic_2014"
"Marvinbryantia formatexigens","168384","Firmicutes","Rajilic-Stojanovic_2014"
"Moryella indoligenes","371674","Firmicutes","Rajilic-Stojanovic_2014"
"Oribacterium sinus","237576","Firmicutes","Rajilic-Stojanovic_2014"
"Parasporobacterium paucivorans","115544","Firmicutes","Rajilic-Stojanovic_2014"
"Robinsoniella peoriensis","180332","Firmicutes","Rajilic-Stojanovic_2014"
"Roseburia faecis","301302","Firmicutes","Rajilic-Stojanovic_2014"
"Roseburia hominis","301301","Firmicutes","Rajilic-Stojanovic_2014"
"Roseburia intestinalis","166486","Firmicutes","Rajilic-Stojanovic_2014"
"Roseburia inulinivorans","360807","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus gauvreauii","438033","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus gnavus","33038","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus faecis","592978","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus lactaris","46228","Firmicutes","Rajilic-Stojanovic_2014"
"Ruminococcus torques","33039","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerofustis stercorihominis","214853","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium barkeri","1528","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium callanderi","53442","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium limosum","1736","Firmicutes","Rajilic-Stojanovic_2014"
"",NA,"","Rajilic-Stojanovic_2014"
"Pseudoramibacter alactolyticus","113287","Firmicutes","Rajilic-Stojanovic_2014"
"Turicibacter sanguinis","154288","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium innocuum","1522","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium biforme","1735","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium cylindroides","39483","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium dolichum","31971","Firmicutes","Rajilic-Stojanovic_2014"
"Eubacterium tortuosum","39494","Firmicutes","Rajilic-Stojanovic_2014"
"Dielma fastidiosa","1034346","Firmicutes","Rajilic-Stojanovic_2014"
"Streptococcus pleomorphus","1323","Firmicutes","Rajilic-Stojanovic_2014"
"Catenibacterium mitsuokai","100886","Firmicutes","Rajilic-Stojanovic_2014"
"Coprobacillus cateniformis","100884","Firmicutes","Rajilic-Stojanovic_2014"
"Eggerthia catenaformis","31973","Firmicutes","Rajilic-Stojanovic_2014"
"Kandleria vitulina","1630","Firmicutes","Rajilic-Stojanovic_2014"
"Stoquefichus massiliensis","1470350","Firmicutes","Rajilic-Stojanovic_2014"
"Anaerorhabdus furcosa","118967","Firmicutes","Rajilic-Stojanovic_2014"
"Bulleidia extructa","118748","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium cocleatum","69824","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium ramosum","1547","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium saccharogumia","341225","Firmicutes","Rajilic-Stojanovic_2014"
"Clostridium spiroforme","29348","Firmicutes","Rajilic-Stojanovic_2014"
"Holdemania filiformis","61171","Firmicutes","Rajilic-Stojanovic_2014"
"Holdemania massiliensis","1468449","Firmicutes","Rajilic-Stojanovic_2014"
"Solobacterium moorei","102148","Firmicutes","Rajilic-Stojanovic_2014"
"Acidaminococcus fermentans","905","Firmicutes","Rajilic-Stojanovic_2014"
"Acidaminococcus intestini","187327","Firmicutes","Rajilic-Stojanovic_2014"
"Phascolarctobacterium faecium","33025","Firmicutes","Rajilic-Stojanovic_2014"
"Phascolarctobacterium succinatutens","626940","Firmicutes","Rajilic-Stojanovic_2014"
"Peptococcus niger","2741","Firmicutes","Rajilic-Stojanovic_2014"
"Desulfitobacterium frappieri","49338","Firmicutes","Rajilic-Stojanovic_2014"
"Allisonella histaminiformans","209880","Firmicutes","Rajilic-Stojanovic_2014"
"Dialister invisus","218538","Firmicutes","Rajilic-Stojanovic_2014"
"Dialister pneumosintes","39950","Firmicutes","Rajilic-Stojanovic_2014"
"Dialister succinatiphilus","487173","Firmicutes","Rajilic-Stojanovic_2014"
"Megamonas funiformis","437897","Firmicutes","Rajilic-Stojanovic_2014"
"Megamonas hypermegale","158847","Firmicutes","Rajilic-Stojanovic_2014"
"Megasphaera elsdenii","907","Firmicutes","Rajilic-Stojanovic_2014"
"Mitsuokella jalaludinii","187979","Firmicutes","Rajilic-Stojanovic_2014"
"Mitsuokella multacida","52226","Firmicutes","Rajilic-Stojanovic_2014"
"Negativicoccus succinicivorans","620903","Firmicutes","Rajilic-Stojanovic_2014"
"Selenomonas ruminantium","971","Firmicutes","Rajilic-Stojanovic_2014"
"Veillonella atypica","39777","Firmicutes","Rajilic-Stojanovic_2014"
"Veillonella dispar","39778","Firmicutes","Rajilic-Stojanovic_2014"
"Veillonella parvula","29466","Firmicutes","Rajilic-Stojanovic_2014"
"Veillonella ratti","103892","Firmicutes","Rajilic-Stojanovic_2014"
"Veillonella rogosae","423477","Firmicutes","Rajilic-Stojanovic_2014"
"Cetobacterium somerae","188913","Fusobacteria","Rajilic-Stojanovic_2014"
"Clostridium rectum","850","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium gonidiaformans","849","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium mortiferum","850","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium naviforme","77917","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium necrogenes","858","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium necrophorum","859","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium nucleatum","851","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium periodonticum","860","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium russii","854","Fusobacteria","Rajilic-Stojanovic_2014"
"Fusobacterium varium","856","Fusobacteria","Rajilic-Stojanovic_2014"
"Leptotrichia amnionii","187101","Fusobacteria","Rajilic-Stojanovic_2014"
"Leptotrichia buccalis","40542","Fusobacteria","Rajilic-Stojanovic_2014"
"Victivallis vadensis","172901","Lentisphaerae","Rajilic-Stojanovic_2014"
"Schlesneria paludicola","360056","Planctomycetes","Rajilic-Stojanovic_2014"
"Brevundimonas bacteroides","74311","Proteobacteria","Rajilic-Stojanovic_2014"
"Brevundimonas diminuta","293","Proteobacteria","Rajilic-Stojanovic_2014"
"Brevundimonas terrae","363631","Proteobacteria","Rajilic-Stojanovic_2014"
"Brevundimonas vesicularis","41276","Proteobacteria","Rajilic-Stojanovic_2014"
"Phenylobacterium haematophilum","98513","Proteobacteria","Rajilic-Stojanovic_2014"
"Aurantimonas altamirensis","370622","Proteobacteria","Rajilic-Stojanovic_2014"
"Bradyrhizobium denitrificans","328552","Proteobacteria","Rajilic-Stojanovic_2014"
"Bradyrhizobium elkanii","29448","Proteobacteria","Rajilic-Stojanovic_2014"
"Bradyrhizobium japonicum","375","Proteobacteria","Rajilic-Stojanovic_2014"
"Afipia birgiae","151414","Proteobacteria","Rajilic-Stojanovic_2014"
"Ochrobactrum anthropi","529","Proteobacteria","Rajilic-Stojanovic_2014"
"Ochrobactrum intermedium","94625","Proteobacteria","Rajilic-Stojanovic_2014"
"Pedomicrobium ferrugineum","47497","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium adhaesivum","333297","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium jeotgali","381630","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium mesophilicum","39956","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium populi","223967","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium radiotolerans","31998","Proteobacteria","Rajilic-Stojanovic_2014"
"Methylobacterium zatmanii","29429","Proteobacteria","Rajilic-Stojanovic_2014"
"Microvirga massiliensis","1033741","Proteobacteria","Rajilic-Stojanovic_2014"
"Mesorhizobium loti","381","Proteobacteria","Rajilic-Stojanovic_2014"
"Phyllobacterium myrsinacearum","28101","Proteobacteria","Rajilic-Stojanovic_2014"
"Agrobacterium tumefaciens","358","Proteobacteria","Rajilic-Stojanovic_2014"
"Ancylobacter polymorphus","223390","Proteobacteria","Rajilic-Stojanovic_2014"
